idno,gincdif,nuts2,eisced,eiscedf,eiscedm,domicil,n2_unrao25_2022,wkhtot,ipeqopt,inprdsc,ppltrst,trstprl,gndr,agea,cntry,marsts,chldhhe,uemp3m,mbtru,hinctnta,c_gini_2022,c_effectiveness_2022,n2_unrao25_2020,n2_unrao25_2021,c_gini_2020,c_gini_2021,c_effectiveness_2020,c_effectiveness_2021,eqi21_n2,eqi21_n2_lowME,eqi21_n2_highME
10124,3,LT01,7,5,5.0,3,4.2,50,2,1,8,10,1,56,LT,1,1,2,3,10,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10137,2,LT02,6,4,6.0,3,6.2,40,4,3,4,1,1,29,LT,66,6,2,3,6,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10146,2,LT02,7,7,4.0,3,6.2,40,3,2,1,8,1,51,LT,4,1,1,3,4,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10173,2,LT01,4,1,1.0,1,4.2,45,4,2,6,6,1,67,LT,66,1,2,3,77,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10174,2,LT02,3,4,4.0,4,6.2,40,1,3,1,2,1,56,LT,5,2,1,2,5,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10182,1,LT02,5,88,1.0,4,6.2,50,2,4,8,5,1,57,LT,6,2,2,3,1,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10185,1,LT02,6,5,4.0,3,6.2,43,2,4,8,4,1,49,LT,1,1,2,2,5,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10203,3,LT02,4,88,6.0,3,6.2,666,4,1,7,0,2,31,LT,66,6,1,3,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10230,2,LT02,1,1,1.0,4,6.2,888,1,0,4,1,2,85,LT,5,1,2,3,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10265,2,LT02,6,1,1.0,3,6.2,50,2,2,0,5,2,75,LT,5,1,1,2,1,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10268,1,LT01,6,1,1.0,3,4.2,888,3,3,7,3,2,73,LT,5,1,2,2,2,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10273,2,LT02,4,2,4.0,1,6.2,40,2,1,4,4,1,29,LT,6,2,2,3,8,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10283,1,LT02,6,7,7.0,1,6.2,888,3,2,3,3,2,57,LT,66,1,1,3,77,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10292,1,LT02,4,1,2.0,3,6.2,888,5,1,6,3,1,39,LT,66,6,2,2,6,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10293,4,LT02,4,6,4.0,3,6.2,22,5,4,5,0,2,50,LT,66,1,1,1,1,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10297,2,LT01,4,1,1.0,3,4.2,40,2,2,5,5,2,50,LT,66,6,1,3,4,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10300,2,LT02,4,4,1.0,3,6.2,40,4,4,5,2,1,75,LT,66,1,2,2,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10302,2,LT02,2,1,1.0,3,6.2,48,2,0,7,2,2,83,LT,5,1,2,3,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10304,2,LT02,3,2,2.0,3,6.2,20,2,4,5,3,2,68,LT,66,6,1,2,8,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10312,2,LT02,2,88,2.0,4,6.2,666,2,2,8,6,1,18,LT,6,2,2,3,88,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10313,1,LT02,4,1,1.0,3,6.2,666,1,1,2,1,2,72,LT,4,1,2,3,5,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10331,2,LT02,5,5,2.0,3,6.2,40,2,0,0,3,2,78,LT,5,1,2,2,1,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10337,2,LT02,5,4,2.0,4,6.2,40,2,2,4,0,2,74,LT,4,1,1,2,3,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10393,2,LT02,6,3,6.0,3,6.2,40,1,3,7,8,2,53,LT,66,1,2,2,8,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10397,2,LT01,4,1,1.0,1,4.2,40,2,4,5,6,2,61,LT,4,1,1,3,3,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10432,1,LT02,4,4,6.0,1,6.2,50,5,4,5,7,2,21,LT,6,2,1,3,77,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10439,2,LT02,4,2,2.0,3,6.2,48,3,1,3,4,1,41,LT,66,1,1,3,8,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10441,3,LT02,7,7,7.0,3,6.2,50,1,3,8,8,1,39,LT,66,6,2,3,10,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10457,2,LT02,4,1,2.0,1,6.2,777,4,0,2,1,2,54,LT,4,2,2,3,77,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10482,1,LT02,5,1,1.0,3,6.2,18,1,4,5,10,2,55,LT,4,2,1,2,1,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10485,5,LT01,4,2,2.0,4,4.2,777,4,2,6,5,2,71,LT,5,1,2,2,88,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10486,1,LT02,5,2,2.0,1,6.2,777,2,2,3,6,2,52,LT,66,6,1,3,88,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10516,1,LT02,4,1,1.0,3,6.2,888,2,3,4,3,2,77,LT,66,1,2,2,4,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10526,2,LT02,6,6,6.0,3,6.2,40,3,4,2,4,1,29,LT,6,2,2,3,6,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10529,2,LT02,5,88,5.0,4,6.2,30,1,0,5,5,2,40,LT,66,6,1,3,77,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10542,1,LT02,5,1,1.0,3,6.2,48,1,0,5,3,2,77,LT,5,1,2,2,4,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10557,1,LT01,6,88,4.0,1,4.2,42,4,2,8,4,1,28,LT,6,2,1,3,6,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10574,2,LT02,5,1,1.0,3,6.2,40,1,1,3,1,2,63,LT,66,1,2,2,6,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10580,1,LT02,4,1,1.0,1,6.2,888,8,1,0,4,2,79,LT,5,6,2,2,10,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10596,2,LT02,7,1,1.0,5,6.2,40,1,2,6,3,2,71,LT,5,6,2,3,3,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10598,2,LT02,4,88,6.0,3,6.2,45,3,4,5,0,2,31,LT,6,2,2,3,10,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10606,2,LT02,2,1,1.0,4,6.2,888,2,1,8,0,2,75,LT,66,1,2,3,4,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10621,2,LT02,7,7,7.0,1,6.2,20,1,3,3,7,2,60,LT,1,1,2,3,4,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10623,3,LT02,4,6,5.0,1,6.2,666,1,4,6,9,2,17,LT,6,2,2,3,5,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10627,2,LT02,5,88,1.0,1,6.2,40,2,3,5,5,2,81,LT,6,1,2,2,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10628,4,LT02,6,2,4.0,4,6.2,40,2,0,3,6,2,49,LT,66,1,2,1,8,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10629,2,LT02,4,4,4.0,3,6.2,40,2,3,4,0,2,51,LT,4,1,1,3,3,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10634,3,LT02,4,4,4.0,3,6.2,40,2,3,8,0,2,31,LT,6,6,1,3,7,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10649,2,LT02,4,2,1.0,3,6.2,40,4,4,5,1,2,47,LT,6,1,1,3,3,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10660,2,LT02,4,2,4.0,3,6.2,42,2,2,4,2,2,44,LT,6,6,1,3,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10661,1,LT01,2,88,4.0,4,4.2,40,3,0,4,0,1,43,LT,6,2,1,1,2,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10668,2,LT02,4,3,4.0,3,6.2,50,2,3,8,5,1,31,LT,66,6,2,3,10,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10669,2,LT01,7,2,2.0,2,4.2,50,1,1,9,10,1,56,LT,66,6,2,3,10,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10671,1,LT02,4,1,2.0,4,6.2,40,1,1,5,0,2,62,LT,4,1,2,1,5,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10673,4,LT02,6,77,77.0,2,6.2,56,2,1,4,1,2,78,LT,5,1,2,2,77,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10685,1,LT02,2,5,2.0,2,6.2,45,1,4,6,5,1,49,LT,66,6,2,3,5,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10714,2,LT01,6,7,6.0,2,4.2,40,4,2,9,8,1,34,LT,66,6,2,3,8,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10715,2,LT02,6,4,4.0,3,6.2,55,3,4,7,8,2,34,LT,66,6,2,3,10,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10725,3,LT02,2,4,6.0,4,6.2,666,3,3,6,7,1,18,LT,6,2,2,3,88,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10735,1,LT02,4,1,1.0,3,6.2,40,1,0,0,0,2,71,LT,5,1,2,3,5,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10753,4,LT02,7,1,7.0,3,6.2,40,2,2,7,4,2,35,LT,4,6,2,3,6,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10771,2,LT02,2,2,4.0,3,6.2,666,2,77,4,5,1,35,LT,6,2,2,3,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10779,1,LT02,1,1,1.0,3,6.2,40,3,0,3,0,1,78,LT,66,1,2,3,1,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10799,1,LT02,5,88,1.0,3,6.2,40,3,2,0,88,2,71,LT,66,1,2,3,7,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10828,1,LT02,6,2,2.0,3,6.2,40,2,3,7,3,2,37,LT,66,6,1,3,7,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10831,2,LT02,4,2,4.0,3,6.2,666,8,2,6,2,1,28,LT,6,7,1,3,77,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10838,2,LT02,5,77,77.0,3,6.2,40,2,77,5,3,1,24,LT,6,2,1,3,77,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10848,2,LT01,7,6,7.0,1,4.2,40,2,3,3,3,1,32,LT,66,2,1,3,8,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10855,2,LT02,4,3,5.0,3,6.2,20,3,1,6,7,1,25,LT,66,2,2,3,4,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10868,2,LT02,4,2,4.0,3,6.2,777,1,3,1,0,2,24,LT,77,7,1,3,77,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10908,1,LT02,6,4,4.0,3,6.2,42,2,2,7,3,2,36,LT,66,6,2,3,9,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10912,4,LT02,2,1,1.0,3,6.2,666,3,0,2,4,1,79,LT,5,1,2,3,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10913,4,LT02,4,2,1.0,4,6.2,666,2,4,10,5,2,72,LT,66,1,2,2,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10932,2,LT02,5,88,1.0,4,6.2,40,2,0,6,4,1,58,LT,5,6,1,3,1,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10935,3,LT01,5,7,5.0,1,4.2,45,4,3,0,3,1,39,LT,4,2,1,1,77,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10938,1,LT02,5,1,1.0,3,6.2,40,8,3,1,0,2,66,LT,6,2,1,3,88,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10948,1,LT01,4,3,4.0,1,4.2,40,2,1,2,0,1,43,LT,6,2,1,3,2,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10949,2,LT02,5,88,88.0,4,6.2,48,5,1,4,1,2,29,LT,6,6,1,3,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10980,2,LT01,7,5,4.0,3,4.2,40,1,3,7,8,2,63,LT,66,1,2,3,8,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
10984,2,LT02,4,4,5.0,1,6.2,888,4,2,3,6,2,41,LT,66,6,2,3,88,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
10985,2,LT02,5,1,1.0,3,6.2,40,4,4,6,5,2,60,LT,5,1,2,3,5,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11018,2,LT02,4,1,1.0,3,6.2,45,2,4,5,5,2,75,LT,66,2,2,2,77,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11021,1,LT02,4,1,1.0,4,6.2,40,2,1,3,0,1,51,LT,66,1,2,3,5,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11026,2,LT02,7,6,6.0,1,6.2,45,1,1,8,6,1,31,LT,66,2,2,3,10,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11027,1,LT02,7,88,4.0,1,6.2,888,2,1,10,3,2,58,LT,66,1,2,3,9,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11039,2,LT02,6,4,4.0,4,6.2,48,4,4,5,4,1,51,LT,3,6,2,3,9,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11051,4,LT02,7,7,7.0,3,6.2,60,2,2,1,5,1,44,LT,66,6,2,3,10,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11089,2,LT02,4,1,1.0,3,6.2,888,2,1,4,3,2,66,LT,4,1,2,3,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11112,2,LT02,4,1,1.0,4,6.2,40,8,1,3,0,2,68,LT,5,1,1,8,1,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11118,2,LT01,4,4,2.0,2,4.2,50,3,1,2,3,2,35,LT,66,6,2,3,7,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
11120,2,LT02,5,88,5.0,3,6.2,48,2,3,7,4,2,29,LT,6,6,2,3,7,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11154,1,LT01,6,2,1.0,3,4.2,777,3,1,5,0,2,71,LT,77,1,2,2,77,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
11169,2,LT02,4,1,1.0,4,6.2,40,2,1,3,0,1,46,LT,6,2,1,2,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11175,2,LT01,6,1,2.0,1,4.2,35,3,4,8,10,2,47,LT,66,6,1,3,8,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
11183,8,LT02,7,5,2.0,3,6.2,45,2,3,5,88,2,53,LT,66,6,2,1,8,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11211,3,LT01,7,7,7.0,2,4.2,40,3,2,7,8,1,40,LT,66,6,2,3,10,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
11216,1,LT02,7,7,5.0,3,6.2,40,4,1,5,5,2,39,LT,4,6,1,3,77,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11220,2,LT02,7,2,2.0,4,6.2,40,1,2,5,0,2,44,LT,66,6,1,3,10,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11223,4,LT02,7,2,2.0,1,6.2,40,1,1,0,5,1,58,LT,66,6,2,3,10,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11230,1,LT02,2,3,2.0,2,6.2,777,3,1,3,5,2,31,LT,5,2,7,7,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11237,2,LT01,6,2,2.0,3,4.2,20,1,3,8,1,2,41,LT,1,1,2,3,2,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
11240,1,LT02,6,6,7.0,1,6.2,60,3,1,7,0,1,24,LT,6,2,2,3,9,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11250,1,LT02,4,1,1.0,3,6.2,40,4,1,0,2,2,77,LT,4,1,1,2,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11251,1,LT02,4,77,77.0,3,6.2,777,4,3,7,4,2,23,LT,6,2,1,3,7,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11260,2,LT02,4,1,1.0,3,6.2,40,2,0,0,4,2,77,LT,4,1,2,2,5,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11269,2,LT02,5,1,1.0,3,6.2,40,2,0,5,3,2,65,LT,5,1,1,2,1,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11284,2,LT01,2,4,4.0,1,4.2,666,2,3,5,2,1,18,LT,6,2,2,3,88,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
11292,4,LT02,3,88,4.0,4,6.2,48,2,0,3,0,2,49,LT,66,1,2,1,6,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11297,1,LT02,4,1,1.0,3,6.2,40,2,1,6,2,1,66,LT,66,1,2,2,5,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11298,4,LT01,6,1,1.0,3,4.2,40,2,3,5,7,1,87,LT,66,1,2,2,4,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
11306,2,LT02,4,88,2.0,3,6.2,40,2,0,6,1,2,52,LT,4,1,2,3,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11314,2,LT02,2,1,2.0,4,6.2,56,1,3,5,0,1,54,LT,66,6,2,2,7,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11329,1,LT02,4,1,1.0,3,6.2,40,2,1,5,4,2,66,LT,66,6,2,3,3,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11350,1,LT02,6,1,1.0,4,6.2,40,2,4,5,3,2,59,LT,4,1,2,2,4,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11360,2,LT02,4,1,4.0,3,6.2,18,2,2,7,3,2,61,LT,4,6,1,3,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11367,2,LT02,4,4,4.0,3,6.2,50,4,1,4,6,1,48,LT,4,1,2,3,10,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11397,1,LT01,6,4,4.0,1,4.2,20,1,1,8,0,2,39,LT,4,6,2,3,8,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
11407,1,LT02,2,1,1.0,3,6.2,888,2,3,4,2,2,74,LT,4,6,2,2,88,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11429,1,LT02,4,2,2.0,3,6.2,45,1,0,0,0,2,51,LT,66,1,2,2,6,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11433,3,LT02,5,88,5.0,4,6.2,40,2,3,8,0,1,58,LT,66,2,2,3,77,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11452,2,LT02,6,2,2.0,4,6.2,888,3,3,8,7,2,69,LT,66,1,2,3,2,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11474,4,LT02,4,88,88.0,4,6.2,777,2,77,0,0,1,50,LT,66,6,2,3,77,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11475,1,LT02,4,4,6.0,3,6.2,888,1,0,5,3,1,39,LT,6,2,1,2,5,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11487,2,LT02,4,4,4.0,3,6.2,40,2,3,5,3,2,31,LT,6,6,1,3,4,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11493,1,LT02,5,1,1.0,3,6.2,40,2,3,10,8,2,64,LT,66,1,2,3,4,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11495,3,LT01,4,5,6.0,1,4.2,50,2,2,8,3,2,32,LT,66,6,1,3,77,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
11503,3,LT02,7,5,6.0,3,6.2,40,5,3,5,5,2,56,LT,4,1,2,3,8,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11509,2,LT02,7,4,4.0,3,6.2,40,3,3,7,6,2,54,LT,6,1,2,3,8,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11537,2,LT02,5,2,7.0,3,6.2,666,3,1,2,1,1,21,LT,6,2,1,3,1,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
11540,3,LT01,5,5,4.0,2,4.2,40,2,2,3,5,1,42,LT,4,2,2,3,10,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
11569,2,LT01,7,5,3.0,1,4.2,40,2,4,5,0,2,57,LT,4,1,1,2,9,36.2,0.9943188,6.3,4.4,35.1,35.4,1.0150324,1.0187372,-0.093,-0.444333,0.258333
11570,1,LT02,5,2,5.0,3,6.2,40,5,0,0,0,1,55,LT,5,1,1,3,3,36.2,0.9943188,8.3,7.6,35.1,35.4,1.0150324,1.0187372,-0.344,-0.750751,0.062751
